index	label	text
1430	0	let's go cavs!!! #cleveland #cavs #cavaliers #nba @ quicken loans arena http
1431	0	@user toronto man finds woman with ex-girlfriend's name for free trip around the world i should have changed my name!!!!!
1432	0	chenua achebe - when things fall apart
1433	0	@user thank you! i think i filled it out correctly
1434	1	girls who dip>>>
1435	0	what do you think? good name or @user @user @user
1436	0	Faroe_Islands regional_indicator_symbol_letter_l regional_indicator_symbol_letter_l regional_indicator_symbol_letter_o regional_indicator_symbol_letter_w this:#tsu website now worth $1.5 million!you get paid for http http
1437	1	monday mornings are my fave slightly_smiling_face
1438	1	thanks mum for farting ... not once, but twice during dinner with the bf. #niceone
1439	0	being on #socialmedia is already pretty good, but they also master of irony... do we tell them? http
1440	0	let's set the record straight mccoist the player legend fact !!! the man held us together when no one else would !!!! won't ever b forgotten
1441	0	history check anyone know what this is? http
1442	0	off in to town to get a bday prezzy, how rude to have a birthday in xmas week #busybee
1443	1	the of how worst films become must see #films: http
1444	1	@user you are freer in bethlehem than you would be anywhere in rest of the arab world! much
1445	0	@user @user not knowing that it was about covering the points hasn't kept us from winning two weeks and almost winning a 3rd.
1446	0	@user i don't think, i know x
1447	0	this kid right here makes me so happy red_heart_selector #nephew http
1448	0	if this is love i don't wanna be loved , you pollute the room with your filthy tongue #getscared
1449	1	@user @user yeah thanks for that!
1450	0	stop trying to make me post my location, twitter. i don't want to post my location. stop.
1451	0	just seen the result what the actual.... #saintsfc
1452	0	get updated with basant rai is out! http stories via @user @user @user
1453	0	@user @user @user @user @user @user @user ya welcome hunny kiss_mark
1454	1	good thing y days not ruined....
1455	1	@user @user yes. i want to honor someone who died so i'll go steal a tv and xbox and whatever else i feel entitled to
1456	0	long gold layered pipe necklace set $20leave email for invoice http
1457	1	dang my selfie game is on point when i'm drinking #actuallysorry
1458	0	but he is a lot of laughs @user @user @user @user @user
1459	1	so if three geeks can bring down the whole of microsoft and sony networks..my annual firewall subscription is worth every penny!
1460	1	good news! thanks to the #aca, my husbands insurance premium jumped up 971.2% in one year! hooray! #thanksobama
1461	0	@user to you too. slightly_smiling_face thumbs_up
1462	0	@user i just texted you. now i'm going to sleep-not ignoring
1463	1	nothing is better then an 8am class.
1464	0	#net #neutrality: #cisco, #intel, #ibm #warn #fcc #to #crack #down #on #isps: more than 60 #technology... http
1465	1	cluck! rt @user most transparent administration ever sends password-protected documents to oversight. #gruber
1466	0	@user sometimes you have to forget what you feel and remember what you deserve.
1467	1	working super early on a friday, when your will is weakest, is a pure treat. #tired #stormageddon #arrowmidseasonfinale
1468	0	i like how people freak out when they hear i'm still getting paid while i'm off for over 2 weeks. join the military, duh.
1469	0	so, @user faved my tweet. what was my reaction?....my parents thought i went crazy. ashamed http
1470	0	@user miss u i'm leaving on 7th so .... need to see you before i go weary_face weary_face weary_face weary_face
1471	0	@user she went from a faded orange mess to a dark brown with red streaks. i, of course, forgot to take pictures.
1472	0	#my #husband is your concern #stoptxtnhim its #notok #youknowwhoyouare!!!
1473	0	you'd hope that a film like that would lose relevance after a couple decades, but nope.
1474	1	nothing like waking up to the sweet sounds of your cat trying to chew the shoelaces off your husband's new boots
1475	0	each snooze button is more tempting than the last sleeping_face SOS_button
1476	0	fucked up. in the mood at all
1477	1	coin ! watcheronawall: anyone else find it sad that we have to remind conservative republicans that torture is wrong? #torturereport ...
1478	0	tamir rice's memorial is today. his family had plans of seeing him grow up. not gunned down by police. police? http
1479	1	eating sweets in pe
1480	1	no need to act like i'm the fav child, i know this already.
1481	1	funny your the broken one now im the only one who needed saving.
1482	0	my baby will have caps on her teeth #negative
1483	0	i come up with some ridiculous scenarios in my head thought_balloon
1484	1	love that i still have kids that still wake up early on christmas #justkiddingilovethem
1485	0	@user i am okay with a trade, but they better get a darn good package and it better not be in the division
1486	0	my com professor keeps talking about twitter. lel
1487	1	oh how i love this http
1488	0	@user frisky at 2am? that's nothing new.
1489	1	love that my buses are every half an hour angry_face pouting_face face_with_steam_from_nose
1490	0	@user @user @user all the more reason for it. competition breeds innovation & the consumer wins.
1491	0	http so ugly *size small* christmas sweater cardi basic editions holiday vintage http
1492	1	i just love when you test my patience! smiling_face_selector
1493	1	welcome to twitter @user myself n @user r at ur service as ur twitter coaches
1494	1	@user #thingsbetterthantitansjags napalm hotwings #bigjoefavorite love the show #keep it real
1495	0	sometimes i can make funny comments #boyfriend #text #justgothomefromdinner #smiles #funny #lovehim http
1496	0	dayum, i really got the house to myself while my brother still has school all week smiling_face_with_sunglasses
1497	0	a bad idea! http
1498	1	you know when you send presents to friends who live far away and they never get there.. and you handmade most of the stuff.. yay
1499	1	i used to joke around about my cats being able to open my doors, never expected it happen.
1500	0	we buy into liberal individualism and see our individual fate as black people in no way linked to the collective fate-bell hooks #ferguson
1501	0	@user draw, @user draw, @user going to lose, pelle on my bench in fantasy, been a fucking shit night for me.
1502	1	how half of the world is suffering from obesity and the other half is dying of famine!!!!!
1503	0	i got to meet a real csi tonight #cool but the little jerks who broke into his office at 2am cool pouting_face
1504	1	if his twitter account is any sign, then this book looks to be a must read id rather read twilight http
1505	1	uk pm making sure child abusers are brought to justice. i can assume people will be brought to justice #lies http
1506	1	"balak to balaam: ""come now, curse this people for me..for i know that he whom you bless is blessed, and he whom you curse is cursed."""
1507	0	guru's to newbies, everyone's getting in on this while they can. you need to see it right now http
1508	1	doing mental calculations and realizing that your chances of passing a module are slim to none is fantastic
1509	0	@user tis the season for unwanted gifts!
1510	1	my future? i still enjoy it (playing football) too much and i play with passion -totti......oh no the team is doomed..... #asroma
1511	1	awh i love her replies, they get me feeling all types of ways! #noreplies #storyofmylife http
1512	0	there's always that one friend to motivate and make you feel better. el7amdellah 3la wjoodch fe 7ayaty yaa dctortna el jameela red_heart_selector @user
1513	0	@user ok thanks,one more question: does a computer scientist take the same salary as a computer communication engineer?
1514	1	@user stoked...
1515	0	@user huge congrats on signing! couldn't be happier for you & the fam. how's the view from everest? #originalpatneshekfanclubmember
1516	0	please dont fuck with me when i first wake up a morning person!
1517	1	are they allowed to be touching each other's kneecaps like that?? #questionable #noa #onuchapel
1518	0	produce all kinds of creative designs #hypebeast http http
1519	1	i'm seeing #catfish while i search for a #fishsitter for my #goldfish, #lovelife
1520	0	#page#found#404 http
1521	0	you know what would make break 1000000x times better?not having practice.
1522	0	@user @user @user @user with their sec bias right now: http
1523	0	#if we're #careful, #literacy #will #become #a #historical #blip: it's a summer... http
1524	1	@user @user @user everything is awesome!!!!!!!!!!!!!!!!!!!! slightly_smiling_face http
1525	1	@user haha cannot wait for monday at it's best.. cheers
1526	1	the people #billcosby looked down upon are ones coming to his defense. this isn't about race,it's about rape! http
1527	0	@user i'm good at banter... face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy
1528	1	just yelled at #someone #telling me to do #something #youre my #mum #mistake was...it was actually my mum
