index	label	text	word_count	emojis	emoji_count	emoji_sentiment_scores
1351	1	#Video on #Jesus and #Bulldogs which is #deep and #meaningful|cough, |#dog #dogs #bulldog #religion #vlog|http://t.co/HoUeTiFR2N	15		0	
1352	0	@van_strael @NatGeo |We live in a world where even the neighbors look alien. 	13		0	
1353	1	@Fleshframes plus my memory is short and I deleted all those pic you shared. Boom. 	15		0	
1354	1	Nice weekend off but back at work tonight. Over the fucking moon 	12		0	
1355	0	Bridal#jewels#exciting range#hand made#high quality jewellery on the high street#bespoke#custom http://t.co/fzhWTNzaf4	10		0	
1356	1	@Heathmusic So...I should click on the link in your private message to see the nasty rumor going around about me?  #boohackers	21		0	
1357	1	My current Christmas song obsession. Played it non-stop all weekend  http://t.co/rLI4hTUXnv via @YouTube	13		0	
1358	0	Flight diverted over boiling water incident http://t.co/FPT6yjxYIm	7		0	
1359	1	For 9 grand a year we definitely get all of the information we need in this practical class 	18		0	
1360	0	@JuveUnited what happens if I RT ?	7		0	
1361	0	Sneaking in a round of mini golf at #hollywooddriveingolf at #universal #citiwalk before the kiddos... http://t.co/iHDeyYYlsi	16		0	
1362	0	My Twitter account is worth $100.20, according to Social Account Worth Calculator. See how much you're worth http://t.co/mxFLRaALZQ	18		0	
1363	1	The  of taking a break from reading about #socialmedia to check my social media.	14		0	
1364	0	"Video: By @sororitypups ""@dipmagazine #wifeyseries Drops Today, with #covermodels @erickaajanae and... http://t.co/ir1K325lOz"	12		0	
1365	1	@kirsch71 @united I hope that all those people who missed connecting flights take joy in this wonderful experience.  #sorrynotsorry	19		0	
1366	1	@NovusOrdoWatch He was caught attending...*gasp* a Latin Mass. 	8		0	
1367	1	I love how @Gcash14 can stay up and tweet but can't stay up and hang out with me! #truebro 	19		0	
1368	0	lol has his website been suspended again? @jumbopaperclips @RBRNetwork1	9		0	
1369	1	"The worst is when they consider things like ""conservative tribune"" as a credible source of information. Totally not bias. "	19		0	
1370	0	#RedSox RT @pgammo: Meanwhile, in Caguas, Rusney Castillo goes 4-5 with mammoth HR. man, Alex Cora loves this guy	19		0	
1371	1	I just want to thank e-l-e-n-a-t on tumblr for spoiling me #BOFA -.- ... Honestly? Fuck you! #martinfreeman	18		0	
1372	1	I love waking up five minutes before I have to be at school... 	13		0	
1373	0	I already can't wait for Julia to come back.	9		0	
1374	1	Its gonna be a loooong day..  but yolo lets have fun 😆 	12	😆	1	0.412
1375	0	@snake_moore You're slipping back into hate figure territory	8		0	
1376	1	Being used is such a great feeling...	7		0	
1377	1	Meanwhile in Zimbabwe the South African imposed government promises to stamp out corruption. 	13		0	
1378	0	People are loving this Funk. Let's keep the Tweet going on. http://t.co/4miR8pQG5J	12		0	
1379	0	Where I am  @ Boys Town http://t.co/dr01zwqGhQ	7		0	
1380	0	I have footy socks on, trackies, a tee, a fluffy dressing gown and I'm wrapped up in my quilt... I sweating bean but shivering my nuds off	27		0	
1381	1	My finger is so ducking attractive without my bandage tbh!!! 	10		0	
1382	1	Accidentally breaking your own computer when your tech support! Haha , talk about employee of the month  #techSupport 💻💾🔫	19	💻💾🔫	3	0.04250000000000001
1383	1	So glad all that voting was put to good use! 	10		0	
1384	1	Ppl make blanket statements about a whole race as a defense that they are sick of hearing about race 	19		0	
1385	1	I just love being wide awake at 4am 	8		0	
1386	1	"The word ""Taliban"" comes from the root word ""Talib"" which means a student. |#PeshawarAttack #DeathToTaliban #DeathToISIS"	16		0	
1387	1	Yay its fucking Monday life is so perfect and magical I love everything 	13		0	
1388	1	Event technology session is having Internet problems.   #HSC2024	8		0	
1389	0	#marleyandme RT @alexspeier: Sources tell @bradfo and me that Dodgers are showing serious interest in Jon Lester.	17		0	
1390	1	Can anyone tell iv been uploading items onto depop today lol  #lotsofdepopuploaded	12		0	
1391	0	@YodelOnline where's me boots happy	5		0	
1392	0	It scares me when I think about what things will be like a year from now! #2015	17		0	
1393	0	The last Twolves game I was jacked for was right after the lockout in 2011 vs. OKC (Rubio's 1st game)... I wonder if I when I will again?	28		0	
1394	1	Everybody is out there traveling the world and I'm sitting here studying maps for my last exam #jealousy  #almostdone	19		0	
1395	1	cleaning up spew is a definite highlight of my job!! 	10		0	
1396	0	@b_shantel right! Clearly the po-po has been playing too much Call of Duty	13		0	
1397	1	@Dov67 @ThisIsPalestine Actually Israel's demand renders it antisemitic acc to your mate's favourite non definition of antisem. 	17		0	
1398	1	Thank you, strange vet husband at the bar, for reminding me that I will be in debt until I die.   #studentloans	21		0	
1399	1	Love that I can count on people. 	7		0	
1400	1	@CalmKitchen @menhealuk I smashed my Samsung galaxy running back to the car trying to avoid a parking ticket 	18		0	
1401	1	Yea I love it when 2 is already throwing a tantrum upon waking up. Totally. Awesome. 👌  @NannyProbss	18	👌	1	0.564
1402	0	The winner goes to this stocking! They bribed me. ;) http://t.co/JagIuUrxe7	11		0	
1403	1	: World's most villainous climate criminal, Australia, attempts to heavy other nations at Lima http://t.co/m3DO7rgLRg #auspol	16		0	
1404	0	I'd rather you know and be upset than hide it for you to only question things later	17		0	
1405	1	It's almost 1am and @princezz1989 and I are arguing on why the guy is cute or not. Really. This is our lives. Come on were adults. 	26		0	
1406	0	@whipappeal_6 not always. They've found them in $500k homes	9		0	
1407	1	Thanks @garrynewman for taking down http://t.co/Putii8Waue <3 We all love you for this <3 	14		0	
1408	1	@caboosemichaelj yeah. So as you can see, I have great success with the ladies! And I'm totally excited for having sex some more! 	23		0	
1409	0	Senate Just Confirmed a New Cabinet Member That Has 2nd Amendment Supporters Furious - The Senate confirme... http://t.co/3TvNFNw8tn	18		0	
1410	1	Having nothing you studied be on the test is just fckn greaaat 	12		0	
1411	0	marty posts FACTS with PROOF you? you make shit up @RBRNetwork1 @IndyEnigma @TheOldBreed1775 @jus1314tin	14		0	
1412	0	Falling asleep to the sound of rain is so relaxing ☔️	11	☔	1	0.297
1413	0	Ok...so these two are my #AbsoluteFavs and I am  ashamed to admit that I actually cried when my... http://t.co/PEDCoI3MLg	19		0	
1414	0	@rbr07 @TonyBarretTimes indeed two people from the opposite political divide not slinging insults. What is twitter coming to 	18		0	
1415	1	The biggest  is that #Taliban gunned down school kids in the same country that #Malala received the Nobel prize for #Education #Ouch	22		0	
1416	0	@vidalovesvida I don't think I've ever even made weed brownies in my life...idk where you get this bizarre idea from lol	21		0	
1417	1	What a B.E.A.utiful day in Scotland!! :) #rain #gales  lol	10		0	
1418	0	@SnarkySteff nice. We make it in a pot with butter & Himalayan salt. Sometimes with infused salts for a change.	20		0	
1419	1	Looking forward to doing my 4 page essay tonight 😋 seems like fun 	13	😋	1	0.634
1420	0	I'll grin or ill grin. There's two ways to read my name.	12		0	
1421	1	SEEING @AlpEmiel ON SATURDAY whaddddddup #legend 	6		0	
1422	0	A new year about to start|So many people came so many went|But always wat's gone is better.	17		0	
1423	0	Yoga pants, a sweatshirt, and nikes, am I @RosieMorse yet? 😂	11	😂	1	0.221
1424	0	BITCH WHERE THE FUCK U THINK IM GOING?????|BETTER SIT ON DOWN WITH THE REST OF THESE BITCHES WAITTNG FOR ME TO MOVE....  NEVA	23		0	
1425	1	#great  #A #All #Burst #Christmas #diy #crafts|Please RT: http://t.co/sGEY4HKIoC http://t.co/khr5RY3FgA	10		0	
1426	1	Taking a final then going straight to work. I'm just peachy about it. 	13		0	
1427	0	May be cold tomorrow, December 28, 2014! A low of -7℃ - dress warm!	14		0	
1428	1	@sickill buuuut fast iteration and prototyping to production-ready code! 	9		0	
1429	0	"@AndLeoHud You're on my ""People Who Antagonize Me"" list. http://t.co/MpNrw3Dq1s via @99u "	12		0	
1430	0	Let's go CAVS!!! #cleveland #cavs #cavaliers #nba @ Quicken Loans Arena http://t.co/QiSPa7nC8B	12		0	
1431	0	@CBCToronto: Toronto man finds woman with ex-girlfriend's name for free trip around the world I should have changed my name!!!!!	20		0	
1432	0	Chenua Achebe - when things fall apart	7		0	
1433	0	@MikeIsler Thank you! I think i filled it out correctly	10		0	
1434	1	Girls who dip>>> 	3		0	
1435	0	what do you think? good name or what?|@HondoLane @brownbearmike1 @laurarubin7	10		0	
1436	0	🇫🇴🇱🇱🇴🇼 THIS:|#TSU website now worth $1.5 Million!||You get paid for posting!|http://t.co/OXybfwwWb6 http://t.co/3rW8P7GfW8	12		0	
1437	1	Monday mornings are my fave :) 	6		0	
1438	1	Thanks mum for farting ... Not once, but twice during dinner with the BF. #NiceOne 	15		0	
1439	0	Being on #socialmedia is already pretty good, but they also master  of irony... Do we tell them? http://t.co/DSuNUQlTyW	18		0	
1440	0	Let's set the record straight McCoist the player legend Fact !!! The man held us together when no one else would !!!! Won't ever b forgotten	26		0	
1441	0	History check anyone know what this is? http://t.co/KtR2yqKrxd	8		0	
1442	0	Off in to town to get a bday prezzy, how rude to have a birthday in Xmas week #BusyBee	19		0	
1443	1	The  of how worst films become must see #films: http://t.co/rNJ4tl6syj	10		0	
1444	1	@maiwaby You are freer in Bethlehem than you would be anywhere in rest of the Arab world!   much	18		0	
1445	0	@TMJ4Steve @AlTruda73 not knowing that it was about covering the points hasn't kept us from winning two weeks and almost winning a 3rd.	23		0	
1446	0	@Cameronjwalker4 I don't think, I know x	7		0	
1447	0	This kid right here makes me so happy ❤️ #nephew http://t.co/4J4wI6qp2v	11	❤	1	0.746
1448	0	If this is love i don't wanna be loved , You pollute the room with your filthy tongue  #getscared	19		0	
1449	1	@SouthamptonFC @whufc_official Yeah thanks for that! 	6		0	
1450	0	Stop trying to make me post my location, twitter. I don't want to post my location. Stop.	17		0	
1451	0	Just seen the result| What the actual.... #saintsfc	8		0	
1452	0	Get Updated with Basant Rai is out! http://t.co/YKJvVSaW7O Stories via @MasculistA @subichaturvedi @BJPLucknowBJP	13		0	
1453	0	@Neilby70 @TonyBrown03 @ParkzTheDon @PatrickStan14 @goodgary99 @LosDaGooner @GazTheGooner84 Ya welcome hunny💋	10	💋	1	0.693
1454	1	Good thing y days not ruined.... 	6		0	
1455	1	@dannyV916 @bagmansgirl Yes. I want to honor someone who died so I'll go steal a TV and Xbox and whatever else I feel entitled to 	25		0	
1456	0	Long Gold Layered Pipe Necklace Set $20|Leave email for invoice http://t.co/kOeoSmzCPj	11		0	
1457	1	Dang my selfie game is on point when I'm drinking  #actuallysorry	11		0	
1458	0	but he is a lot of laughs @ken_malinowski @hiramabiffarch @HotNostrilsrFun @P4R4L3G4L @RBRNetwork1	12		0	
1459	1	So if three geeks can bring down the whole of Microsoft and Sony networks..my annual firewall subscription is worth every penny!||	21		0	
1460	1	Good news! Thanks to the #ACA, my husbands insurance premium jumped up 971.2% in one year! Hooray!  #ThanksObama	18		0	
1461	0	@aadashusain to you too. :) 👍	6	👍	1	0.522
1462	0	@justacoolcat I just texted you. Now I'm going to sleep-not ignoring	11		0	
1463	1	Nothing is better then an 8am class. 	7		0	
1464	0	#Net #neutrality: #Cisco, #Intel, #IBM #warn #FCC  #to #crack #down #on #ISPs: More than 60 #technology... http://t.co/qQJf62RZmz	17		0	
1465	1	Cluck! RT @DJB627: Most transparent administration ever sends password-protected documents to Oversight.  #Gruber	13		0	
1466	0	@WiseMissKay: Sometimes you have to forget what you feel and remember what you deserve.	14		0	
1467	1	Working super early on a Friday, when your will is weakest, is a pure treat.  #tired #stormageddon #ArrowMidSeasonFinale	18		0	
1468	0	I like how people freak out when they hear I'm still getting paid while I'm off for over 2 weeks. Join the military, duh.	24		0	
1469	0	So, @GdayJohnKim faved my tweet. What was my reaction?....my parents thought I went crazy.  Ashamed http://t.co/pXCXM28dgR	16		0	
1470	0	@Cameronjwalker4 miss u I'm leaving on 7th so .... Need to see you before I go 😩😩😩😩	17	😩😩😩😩	4	-0.368
1471	0	@MyzzCryz she went from a faded orange mess to a dark brown with red streaks. I, of course, forgot to take pictures.	22		0	
1472	0	#MY #Husband is  your concern #StopTxtnHim its #NotOk #youknowwhoyouare!!!	9		0	
1473	0	You'd hope that a film like that would lose relevance after a couple decades, but nope.	16		0	
1474	1	Nothing like waking up to the sweet sounds of your cat trying to chew the shoelaces off your husband's new boots 	21		0	
1475	0	Each snooze button is more tempting than the last 😴🆘	10	😴🆘	2	0.0049999999999999975
1476	0	Fucked up.  in the mood at all	7		0	
1477	1	Coin ! WatcherOnAWall: Anyone else find it sad that we have to remind Conservative Republicans that Torture is wrong? #TortureReport ...	21		0	
1478	0	Tamir Rice's Memorial is today. His family had plans of seeing him grow up. Not gunned down by police. Police?  http://t.co/bxuKPNF01r	21		0	
1479	1	Eating sweets in PE 	4		0	
1480	1	No need to act like I'm the fav child, I know this already. 	13		0	
1481	1	Funny your the broken one now Im the only one who needed saving.|	13		0	
1482	0	my baby will  have caps on her teeth #negative	9		0	
1483	0	I come up with some ridiculous scenarios in my head 💭	11	💭	1	0.217
1484	1	Love that I still have kids that still wake up early on Christmas  #justkiddingIlovethem	14		0	
1485	0	@WadeVanHooser i am okay with a trade, but they better get a darn good package and it better not be in the division	23		0	
1486	0	My Com professor keeps talking about Twitter. ||Lel	8		0	
1487	1	Oh how I love this  http://t.co/UWqFZJdlkv	6		0	
1488	0	@MistressMental Frisky at 2am? That's nothing new. 	7		0	
1489	1	Love that my buses are every half an hour😠😡😤 	9	😠😡😤	3	-0.22866666666666666
1490	0	@fbourdeau @ChrisLaBossiere @alexabboud All the more reason for it. Competition breeds innovation & the consumer wins.	16		0	
1491	0	http://t.co/5NzWiNlzi2  so Ugly *Size SMALL* Christmas Sweater Cardi Basic Editions Holiday Vintage http://t.co/dwTxGOdB7z	13		0	
1492	1	I just love when you test my patience! ☺️ 	9	☺	1	0.658
1493	1	Welcome to twitter @orafa2 myself n @SlimDandyMUFC r at ur service as ur twitter coaches 	15		0	
1494	1	@BIGJOEONTHEGO #ThingsBetterThanTitansJags napalm hotwings #bigjoefavorite  love the show #keep it real	11		0	
1495	0	Sometimes I can make funny comments #boyfriend #text #justgothomefromdinner #smiles #funny  #lovehim http://t.co/baDqzH0PdT	13		0	
1496	0	Dayum, I really got the house to myself while my brother still has school all week 😎	17	😎	1	0.493
1497	0	 a bad idea! http://t.co/WU41rVVVjw	4		0	
1498	1	You know when you send presents to friends who live far away and they never get there.. and you handmade most of the stuff.. yay 	25		0	
1499	1	I used to joke around about my cats being able to open my doors, never expected it happen. 	18		0	
1500	0	We buy into liberal individualism and see our individual fate as black people in no way linked to the collective fate-Bell Hooks #Ferguson	23		0	
1501	0	@bayer04fussball draw, @s04 draw, @Everton going to lose, Pelle on my bench in fantasy, been a fucking shit night for me.	21		0	
